episode,reward,loss,epsilon,hops,delay_ms,dropped,avg_util,avg_q_util,buf_size,buf_fill_pct,beta,mean_prio
36679,1.0271939470605769,0.009054310619831085,0.05,1,4.619465846164815,0.0,0.07827614596923592,0.20889092294967293,20000,100.0,0.977475,0.21151837706565857
36680,1.0716932655742168,0.004429218824952841,0.05,1,2.5951821447143386,0.0,0.05499449579502453,0.12488622019244228,20000,100.0,0.97748,0.23110491037368774
36681,0.9610450863931176,0.019408556632697582,0.05,2,8.34332436770948,1.0,0.04579051302369086,0.10753499074898579,20000,100.0,0.9774875,0.3099460005760193
36682,0.9960479995863856,0.007657499983906746,0.05,1,8.312322449665201,0.0,0.07486704679861247,0.11491597008612023,20000,100.0,0.977495,0.26778852939605713
36683,0.9865604047121682,0.00979801919311285,0.05,1,9.32975813451488,1.0,0.06595858783218998,0.1744803452294523,20000,100.0,0.9775,0.23780317604541779
36684,0.9884692844038742,0.00883206445723772,0.05,1,8.015156474360763,0.0,0.05314544643485819,0.08482927768393454,20000,100.0,0.977505,0.22445693612098694
36685,1.0395501889485672,0.015546437352895737,0.05,1,6.018744066621721,0.0,0.04280462690399252,0.07211609328454806,20000,100.0,0.97751,0.26575303077697754
36686,0.8601075694913306,0.007249636109918356,0.05,2,16.1129525188773,0.0,0.025556395268770103,0.03739086733974394,20000,100.0,0.9775175,0.26864486932754517
36687,1.0201991580846577,0.005911089479923248,0.05,1,7.3345751646859005,0.0,0.07714927558316445,0.16578715497445706,20000,100.0,0.977525,0.2128411829471588
36688,0.9360398582161638,0.013414652086794376,0.05,2,9.940421907149755,0.0,0.04228548312003025,0.07611421396387721,20000,100.0,0.9775324999999999,0.24615484476089478
36689,0.6831946704571394,0.01563455102344354,0.05,3,14.12612499352402,1.0,0.040631065078707465,0.06471437864848614,20000,100.0,0.977545,0.2558981130520503
36690,0.9465900912029735,0.010598582526048025,0.05,3,15.458226023703233,0.0,0.04122512706696361,0.11136461350220632,20000,100.0,0.97756,0.2606862485408783
36691,-0.22818523700831372,0.015576434135437012,0.05,5,12.468266963473244,1.0,0.04109871516952806,0.061607632490893544,20000,100.0,0.97758,0.27096650302410125
36692,0.9110152747459591,0.009216033387929201,0.05,2,17.662424155681535,0.0,0.07216500582464759,0.14637896213311177,20000,100.0,0.9775975,0.2761964052915573
36693,0.9270491215161815,0.012405090499669313,0.05,2,10.95112349084187,0.0,0.042378222177233686,0.10544997015968118,20000,100.0,0.9776075,0.24915273487567902
36694,1.0224406756876874,0.012702462263405323,0.05,2,7.289123598684073,0.0,0.06530363945710983,0.09435463730346685,20000,100.0,0.9776175,0.27123861014842987
36695,1.0287974703627387,0.012713821604847908,0.05,1,2.243970602965105,0.0,0.06384837458990977,0.15421539627867226,20000,100.0,0.9776250000000001,0.2442716509103775
36696,0.08686019221541763,0.00589364324696362,0.05,6,18.8198423937491,0.0,0.065982838461989,0.04461994052735782,20000,100.0,0.9776425,0.24458235005537668
36697,1.0351528656558826,0.00951700285077095,0.05,1,5.41523735160977,0.0,0.07475634872742319,0.14528832762110516,20000,100.0,0.97766,0.2782633900642395
36698,1.0295337855601736,0.012353768572211266,0.05,1,4.8864771025348865,0.0,0.054798622235433934,0.07307004086221716,20000,100.0,0.977665,0.27758851647377014
36699,1.0559125667898903,0.011085537262260914,0.05,1,5.548489358557689,0.0,0.045268490038982215,0.14713041728959053,20000,100.0,0.97767,0.23648080229759216
36700,0.9347934555782824,0.008573309363176426,0.05,3,12.831682606333336,0.0,0.05950447635003257,0.14294488657188983,20000,100.0,0.97768,0.26868515213330585
36701,-2.9398023565142033,0.008637086621352605,0.05,7,35.21948579585748,1.0,0.01743551075586585,0.023367976757486645,20000,100.0,0.977705,0.26619556333337513
36702,1.0525241484277035,0.004042300395667553,0.05,1,6.491097064594219,0.0,0.041605930949493115,0.11898816316891593,20000,100.0,0.9777250000000001,0.26391229033470154
36703,1.0384364214292816,0.012024428695440292,0.05,1,4.963395555183997,0.0,0.042682332050765354,0.07578515117687237,20000,100.0,0.97773,0.2613065540790558
36704,0.881788875323423,0.013775194995105267,0.05,3,12.754790882592042,0.0,0.03636567407010432,0.08463047789686938,20000,100.0,0.9777399999999999,0.22300503154595694
36705,1.0226625221845191,0.028637027367949486,0.05,1,7.364120398289927,0.0,0.05454379559474529,0.11386946629818562,20000,100.0,0.97775,0.27770549058914185
36706,0.8962151353589005,0.020501897670328617,0.05,2,11.262204622030492,1.0,0.05768174928966775,0.1133922517171037,20000,100.0,0.9777575000000001,0.2807537317276001
36707,1.021235199505193,0.004014759790152311,0.05,1,3.583515924787659,0.0,0.027557074777636803,0.06556198021753742,20000,100.0,0.977765,0.239222913980484
36708,0.863452837799255,0.012127186016490063,0.05,3,18.91357122170266,0.0,0.04349164412212699,0.09478598649509423,20000,100.0,0.977775,0.25473878781000775
36709,-0.20503618229298481,0.013098607460657755,0.05,6,28.16816232953795,1.0,0.037100632792794276,0.08607569954996201,20000,100.0,0.9777975,0.27194051444530487
36710,0.9196184497729029,0.007422915892675519,0.05,2,14.474000451721082,0.0,0.03598521321978076,0.07726583207483272,20000,100.0,0.9778175,0.25699684023857117
36711,1.0227548896324046,0.0022449626121670008,0.05,1,3.2513066337715575,0.0,0.06059306391375784,0.1475967157038844,20000,100.0,0.977825,0.21967236697673798
36712,1.0029842928440307,0.009393151151016355,0.05,2,8.233172876445733,0.0,0.03805676127379489,0.08151316727205905,20000,100.0,0.9778325,0.3011441081762314
36713,0.8733121849985223,0.010362798580899835,0.05,2,14.348212491241412,0.0,0.04042820384697689,0.08797155450915618,20000,100.0,0.9778425,0.2501383051276207
36714,-3.344120674722147,0.018325412912028178,0.05,7,39.8488975790387,1.0,0.026896478164367313,0.02936903202685045,20000,100.0,0.9778649999999999,0.2756061724254063
36715,0.971027556844392,0.0063225929625332355,0.05,2,11.538188374788511,0.0,0.06558262875022589,0.16367247059983173,20000,100.0,0.9778875,0.29202766716480255
36716,1.0401245368318146,0.009883077815175056,0.05,1,8.391010421976151,0.0,0.07127269099149652,0.1711628491018999,20000,100.0,0.977895,0.24931186437606812
36717,0.6955859922034822,0.01268922071903944,0.05,3,19.364021237716926,1.0,0.053837786598242295,0.06974632603488701,20000,100.0,0.9779049999999999,0.2696322600046794
36718,1.0405468557753748,0.017228027805685997,0.05,1,6.071328286546537,0.0,0.07196496199939446,0.08178341440483543,20000,100.0,0.977915,0.25411519408226013
36719,0.9768036970184877,0.029824671801179647,0.05,2,9.235128970714607,0.0,0.027582324764134705,0.058751168109589476,20000,100.0,0.9779225,0.25878556817770004
36720,-0.8278135636496153,0.012587938657296556,0.05,7,47.21837283446462,0.0,0.04897288054233548,0.05033068396149316,20000,100.0,0.9779450000000001,0.2579574840409415
36721,-0.055685024494784297,0.010359628203635415,0.05,6,49.25074551596003,0.0,0.01953320211931823,0.02800458012818064,20000,100.0,0.9779775,0.25157621254523593
36722,0.9453174664205297,0.010822152835316956,0.05,2,10.292395927444312,1.0,0.05026661684925231,0.09454159174088114,20000,100.0,0.9779975,0.2565000355243683
36723,0.8764559204759778,0.013437208719551563,0.05,2,13.918700835670968,1.0,0.05528724502899581,0.0731770543994418,20000,100.0,0.9780075,0.21893922239542007
36724,0.8830911204031501,0.012626888696104288,0.05,2,18.35068961337757,0.0,0.03914118841098928,0.07203250024956766,20000,100.0,0.9780175,0.2504798620939255
36725,0.73156080678676,0.007977745030075312,0.05,4,25.70525850981906,0.0,0.01891855389202752,0.03786828295233439,20000,100.0,0.9780325000000001,0.2630700580775738
36726,0.9556994481223774,0.018986855167895555,0.05,2,12.520753628508027,0.0,0.06698356143692417,0.1495942401290995,20000,100.0,0.9780475,0.2821546196937561
36727,1.0702853902725677,0.02038300409913063,0.05,1,2.233409546830696,0.0,0.05952839276109577,0.10532207546350489,20000,100.0,0.978055,0.2506963610649109
36728,1.0550065050742765,0.00424749031662941,0.05,1,4.909077426242169,0.0,0.07343037346994138,0.18165977988819387,20000,100.0,0.97806,0.28531527519226074
36729,0.8835687813335817,0.005917713628150523,0.05,2,4.20440560268222,1.0,0.06866019828135175,0.1434072671748708,20000,100.0,0.9780675,0.22889412939548492
36730,0.954734910241403,0.011824225075542927,0.05,2,13.937520867024523,0.0,0.056950229028263,0.11745151046377139,20000,100.0,0.9780775,0.26214003562927246
36731,0.6222586755566284,0.01814795273821801,0.05,4,15.888555598113765,1.0,0.04111211152158363,0.09327167849045954,20000,100.0,0.9780924999999999,0.2847188673913479
36732,0.5846464635978422,0.016450676135718822,0.05,3,10.62732546992416,1.0,0.0431554184138501,0.10170292746138478,20000,100.0,0.97811,0.25389860570430756
36733,1.0133511411442908,0.011374165304005146,0.05,1,7.802072129723429,0.0,0.03967443098769938,0.10135926442175189,20000,100.0,0.97812,0.22815829515457153
36734,0.6878919879256741,0.016087045116970938,0.05,3,19.31433736758698,1.0,0.06373589690190758,0.16852014046494868,20000,100.0,0.97813,0.27010004222393036
36735,0.996132862725406,0.02753390744328499,0.05,1,6.580796645249863,0.0,0.06098420922311527,0.10789455906434238,20000,100.0,0.97814,0.30058014392852783
36736,0.955188709048086,0.005503559950739145,0.05,2,8.934512201453355,0.0,0.028231624956852736,0.07529055146384965,20000,100.0,0.9781475,0.2501300722360611
36737,0.8493410928835239,0.0195976576457421,0.05,3,16.098373330770105,0.0,0.038606753393611054,0.06219674998693273,20000,100.0,0.9781599999999999,0.27500994006792706
36738,0.8850347186554012,0.010674483608454466,0.05,2,15.84551525847819,0.0,0.040487580511157924,0.09675138939221199,20000,100.0,0.9781725,0.2775881290435791
36739,1.0358974061075155,0.017325667664408684,0.05,1,8.250041204733018,0.0,0.029223397113496474,0.06178692757812013,20000,100.0,0.97818,0.25307372212409973
36740,1.0195801598241878,0.005547367502003908,0.05,1,9.958539039508912,0.0,0.05337876846864788,0.11141739726493766,20000,100.0,0.978185,0.2625320255756378
36741,1.014902569993415,0.032353099435567856,0.05,1,7.494870311723286,0.0,0.036296739682334836,0.06850088286888037,20000,100.0,0.97819,0.25297975540161133
36742,0.02832926322714935,0.010966747300699353,0.05,4,8.693826089559707,1.0,0.046246454559602745,0.09504338617959064,20000,100.0,0.9782024999999999,0.24938369169831276
36743,0.9581435459793485,0.008753757691010833,0.05,2,10.391309845686955,0.0,0.031241963080935225,0.06101011402698165,20000,100.0,0.9782175,0.25793154537677765
36744,0.9537713390198039,0.01500735990703106,0.05,2,13.397313057718831,0.0,0.035053564106354115,0.06158226150755824,20000,100.0,0.9782275,0.2448429986834526
36745,0.9038268905316785,0.011099228635430336,0.05,3,13.20928459990391,0.0,0.0477858603703126,0.11038013016641371,20000,100.0,0.9782400000000001,0.2459519902865092
36746,1.0045331081352784,0.007793901022523642,0.05,1,8.209792892071437,0.0,0.05753332468769286,0.09669204880619205,20000,100.0,0.97825,0.24658848345279694
36747,0.9876126855412556,0.020407848991453648,0.05,2,8.2315089226699,0.0,0.058711684944944276,0.13574613472759542,20000,100.0,0.9782575,0.2678946852684021
36748,1.0388327737973833,0.011373508721590042,0.05,1,3.106597083396263,0.0,0.052768041549093155,0.12872095351395074,20000,100.0,0.978265,0.2628607153892517
36749,1.042441034083549,0.0018100868910551071,0.05,1,8.3340268180551,0.0,0.04902949563610559,0.12417934682473776,20000,100.0,0.97827,0.2547132074832916
36750,0.960239481054438,0.013581016566604376,0.05,2,14.124845928947389,0.0,0.02648966007312335,0.05270611001982651,20000,100.0,0.9782775,0.24056456238031387
36751,1.0238852921867396,0.017395416274666786,0.05,1,8.793087358406645,0.0,0.0408830591783325,0.07826994951899194,20000,100.0,0.9782850000000001,0.2474077045917511
36752,0.8683010665147913,0.003446520888246596,0.05,2,11.851306834482823,1.0,0.06212552659035992,0.12504550577093274,20000,100.0,0.9782925,0.2496323063969612
36753,1.0051620390687446,0.0050570538733154535,0.05,2,4.127438053778243,0.0,0.05489768810104972,0.1302611437437657,20000,100.0,0.9783025,0.24991687387228012
36754,1.0431478688857674,0.03221083804965019,0.05,1,5.137692353967605,0.0,0.07118239575162913,0.08823118284920496,20000,100.0,0.97831,0.30920517444610596
36755,0.9109022940846848,0.010281423417230448,0.05,3,13.230271643673632,0.0,0.03592144326902358,0.06918850549075725,20000,100.0,0.97832,0.24273556967576346
36756,1.0093868555101755,0.009291576221585274,0.05,1,7.931667792755123,0.0,0.07539698907461438,0.12364193787603331,20000,100.0,0.97833,0.2473546266555786
36757,0.8087681050206884,0.006449781047801177,0.05,3,19.87036364278428,1.0,0.047217635357239614,0.09036298848422673,20000,100.0,0.9783400000000001,0.26092815895875293
36758,1.0422763139481839,0.010354834608733654,0.05,1,2.443924828040691,0.0,0.07859769453278465,0.2062522212512165,20000,100.0,0.9783499999999999,0.24625056982040405
36759,0.938342810646051,0.007618112722411752,0.05,2,12.088890352710873,0.0,0.03452918715154854,0.04842897386680965,20000,100.0,0.9783575,0.21989533305168152
36760,1.0427665312389167,0.007415306754410267,0.05,1,1.6348356666528532,0.0,0.034989108795610326,0.0756536183639094,20000,100.0,0.978365,0.2948443293571472
36761,0.17842503146583732,0.011966459266841412,0.05,5,25.923594974211234,0.0,0.03720672173824616,0.10460661947458007,20000,100.0,0.9783800000000001,0.2412227660417557
36762,0.959505331188843,0.020858952775597572,0.05,1,9.73211538672219,1.0,0.05084527349570685,0.15392146875656854,20000,100.0,0.978395,0.23107632994651794
36763,0.4301773064708526,0.004845636693062261,0.05,4,18.368136540504,1.0,0.04368320650762092,0.071493412554837,20000,100.0,0.9784075,0.2565941996872425
36764,0.9165949230257441,0.015475936699658632,0.05,2,13.091604634297774,0.0,0.061753527548385395,0.14338876640639706,20000,100.0,0.9784225,0.2716365456581116
36765,0.9961840586631698,0.011614333838224411,0.05,1,5.602863083411648,0.0,0.049122977301924345,0.11996571243109257,20000,100.0,0.97843,0.24042952060699463
36766,-3.1545260853004775,0.01881707353251321,0.05,7,29.644159383548637,1.0,0.023705314419180393,0.008726702383002367,20000,100.0,0.9784499999999999,0.2722486172403608
36767,0.8959660829415567,0.012394553516060114,0.05,2,5.3020584435725295,1.0,0.0642636772230945,0.07053363461655593,20000,100.0,0.9784725,0.2586485743522644
36768,0.9027258889266232,0.012750107329338789,0.05,3,13.462358618182465,0.0,0.04774109398337216,0.11297978331536943,20000,100.0,0.978485,0.25422224402427673
36769,1.0136854456252908,0.01766887865960598,0.05,1,8.582240670276622,0.0,0.03384990744320452,0.05227068016759866,20000,100.0,0.978495,0.2652212977409363
36770,0.9966806500321093,0.008051813347265124,0.05,2,2.9623019284144574,0.0,0.05927226546406766,0.1394761378749509,20000,100.0,0.9785024999999999,0.2548711821436882
36771,0.9276417850542653,0.006435260642319918,0.05,2,12.462607604526616,1.0,0.038353262078318844,0.06779178889838464,20000,100.0,0.9785125,0.20788495987653732
36772,0.8219447491622072,0.006853109924122691,0.05,2,19.537950444929614,0.0,0.09498235807612614,0.10583561116747862,20000,100.0,0.9785225,0.2261907085776329
36773,0.9346410015967191,0.009935815818607807,0.05,3,10.154403120091674,0.0,0.04119771055384085,0.0851826782104471,20000,100.0,0.978535,0.21291551987330118
36774,0.8338084107074492,0.005165801150724292,0.05,2,14.748732287779355,1.0,0.06429715853905632,0.15273444837525887,20000,100.0,0.9785475,0.2501397952437401
36775,0.9705200915713139,0.010636718245223165,0.05,2,5.655175293091165,0.0,0.03384329535695599,0.08506707744302319,20000,100.0,0.9785575,0.2477996125817299
36776,0.5013893892295256,0.008415147196501493,0.05,4,16.306173504020013,1.0,0.03446136149022813,0.047186659813946236,20000,100.0,0.9785725000000001,0.22103384137153625
36777,1.0024910570741818,0.005698763765394688,0.05,1,4.117300492292207,0.0,0.05361029432165047,0.1622061620528001,20000,100.0,0.978585,0.22066694498062134
36778,0.9560499834054669,0.0115769705735147,0.05,2,11.625871647481496,0.0,0.04883299412468925,0.12558789933354617,20000,100.0,0.9785925,0.21626213937997818
36779,1.0368342241151298,0.008978470228612423,0.05,1,3.9403014949471658,0.0,0.05683619153665772,0.10703346391227792,20000,100.0,0.9786,0.236464262008667
36780,0.9364740459997057,0.013105031568557024,0.05,2,5.425032452117948,1.0,0.041849861460802225,0.09312543472556366,20000,100.0,0.9786075,0.21496937423944473
36781,0.9454231552864419,0.018231497146189213,0.05,2,14.002151305498911,0.0,0.06658479979383297,0.09155780799351892,20000,100.0,0.9786175,0.2500663995742798
36782,0.9872456012399635,0.015966456849128008,0.05,2,6.232416074165599,0.0,0.06824759641684972,0.14757417084347393,20000,100.0,0.9786275,0.2157127931714058
36783,-0.05313501295769174,0.010056107211858034,0.05,5,36.72503730805403,0.0,0.052183773707376556,0.07842856390038991,20000,100.0,0.978645,0.24882516860961915
36784,1.009325747980293,0.011830023489892483,0.05,1,7.736168800339357,0.0,0.07650154470255394,0.2134645085608373,20000,100.0,0.97866,0.23103418946266174
36785,1.0267929681131973,0.023020528256893158,0.05,1,4.840283452924139,0.0,0.05002082891017663,0.10909080031411927,20000,100.0,0.978665,0.2558172345161438
36786,0.8976869502856155,0.012923058743278185,0.05,3,12.760240081541138,0.0,0.04044850782860697,0.0961648624351,20000,100.0,0.978675,0.26211029291152954
36787,0.8371449808979066,0.01409093290567398,0.05,3,14.051329127032162,0.0,0.04279847482598424,0.11227205861476987,20000,100.0,0.97869,0.2579946021238963
36788,0.9289324718406906,0.008678064371148745,0.05,3,10.86468861188755,0.0,0.03547869262643813,0.057657173365083844,20000,100.0,0.978705,0.2564736654361089
36789,1.0111855330177428,0.020558463409543037,0.05,1,3.9442489765596522,1.0,0.03438134904634739,0.06930997357253167,20000,100.0,0.978715,0.22359788417816162
36790,0.9036362834364343,0.007215025369077921,0.05,2,15.364183179312498,0.0,0.04002847615944939,0.06990901464015531,20000,100.0,0.9787224999999999,0.2448851764202118
36791,1.0278261641011532,0.011468284763395786,0.05,1,3.459937122254966,0.0,0.04568172196453158,0.10043458055810003,20000,100.0,0.97873,0.28413137793540955
36792,0.5763722349819631,0.011204194510355592,0.05,4,19.663961827550736,0.0,0.015624765837560827,0.047816494380489176,20000,100.0,0.9787425000000001,0.24634099751710892
36793,0.8900638139812163,0.012756755575537682,0.05,3,15.368174943049448,0.0,0.03942291631087568,0.07711880503643208,20000,100.0,0.97876,0.2590947250525157
36794,0.8887414576047719,0.01992145087569952,0.05,2,16.791357333653423,0.0,0.06518856375369943,0.11696555237415537,20000,100.0,0.9787725,0.2599654495716095
36795,0.9063406583769507,0.007976860739290714,0.05,3,14.719375425469988,0.0,0.03677081066111117,0.08662124562547513,20000,100.0,0.9787849999999999,0.2631185054779053
36796,0.9230864615100672,0.0159824644215405,0.05,2,12.569108577042208,1.0,0.0591374183005044,0.09920965915505894,20000,100.0,0.9787975,0.2499035894870758
36797,1.0004175828883473,0.004388248082250357,0.05,1,8.054800758255137,0.0,0.053661608281849356,0.1260565748887782,20000,100.0,0.9788049999999999,0.2850869297981262
36798,0.7959938372959581,0.008401847444474697,0.05,3,20.841698514102706,0.0,0.034932634751742166,0.06688666655907075,20000,100.0,0.978815,0.23527401189009348
36799,1.0588987262530951,0.018642790615558624,0.05,1,1.7284437463937143,0.0,0.08513974426709793,0.15912097489202814,20000,100.0,0.978825,0.275952011346817
36800,0.9153051087690282,0.00747935357503593,0.05,2,9.85918670036058,0.0,0.030019270293776885,0.03115140975433686,20000,100.0,0.9788325,0.25077109783887863
36801,0.9572941261667791,0.010870925150811672,0.05,2,9.540548557251118,0.0,0.0360133441452359,0.06512806995885223,20000,100.0,0.9788425000000001,0.2504681423306465
36802,0.16266466314564487,0.009569368418306112,0.05,5,25.719722726260486,0.0,0.0284387301796338,0.04068566162911629,20000,100.0,0.9788599999999998,0.24363172948360443
36803,1.016403206955143,0.003902947762981057,0.05,1,1.8848914209350933,0.0,0.06726321264998338,0.19508089877005352,20000,100.0,0.978875,0.29098987579345703
36804,0.9919477059358518,0.008200734155252576,0.05,2,4.965394887876533,0.0,0.048152762183672135,0.10021843282195744,20000,100.0,0.9788825,0.23100902140140533
36805,0.8268039623231197,0.012123577296733856,0.05,3,17.384531892289022,1.0,0.0333511996336302,0.037410962486224233,20000,100.0,0.9788950000000001,0.2629302640755971
36806,0.8852996148021093,0.013226131210103631,0.05,2,16.239588670414136,0.0,0.03222649381646641,0.05173799385999357,20000,100.0,0.9789075,0.23938526213169098
36807,0.8655281580030356,0.009584330798437199,0.05,3,13.130187095370685,0.0,0.021718420459649605,0.08378174131139024,20000,100.0,0.97892,0.27510396639506024
36808,1.0393005168745848,0.006336407735943794,0.05,1,4.21014820868122,0.0,0.05242648602751951,0.10711525923951414,20000,100.0,0.97893,0.24459584057331085
36809,0.9884913678977205,0.011385692283511162,0.05,1,4.057069967148095,1.0,0.07391337912668003,0.18852763754037813,20000,100.0,0.978935,0.29070648550987244
36810,-3.868924109986572,0.009053744774843966,0.05,7,60.46500654777151,0.0,0.03583498314370755,0.024580578557398005,20000,100.0,0.978955,0.2619998923369816
36811,1.0439002733199099,0.010595232248306274,0.05,1,5.199873385230658,0.0,0.06208044559307804,0.11471667025289832,20000,100.0,0.978975,0.28219476342201233
36812,0.9244323792311105,0.009056362323462963,0.05,3,12.947754453428235,0.0,0.025147338451670883,0.05850602087783208,20000,100.0,0.9789850000000001,0.23585891723632812
36813,0.9276313506929189,0.005623268196359277,0.05,2,13.859337654462053,0.0,0.03755167752923437,0.047746296804865085,20000,100.0,0.9789975,0.22324278950691223
36814,0.89311995666843,0.009182192152366042,0.05,3,11.915842451691676,0.0,0.021340693086473902,0.028987507149044984,20000,100.0,0.97901,0.2558896044890086
36815,0.8990665410042549,0.012538617476820946,0.05,3,10.978102930098277,0.0,0.03257734229021286,0.06911506145286604,20000,100.0,0.979025,0.22934284309546152
36816,1.0385598458828729,0.029948361217975616,0.05,1,1.8603352039075016,0.0,0.04784360777785138,0.13473946128643297,20000,100.0,0.979035,0.26321375370025635
36817,-3.6844664921698227,0.009523946459272079,0.05,7,47.95547939005154,1.0,0.02290393929510897,0.019941177263049233,20000,100.0,0.979055,0.24304744601249695
36818,0.9349481466130254,0.009094585509349903,0.05,3,11.938077196623892,0.0,0.03904409248521523,0.10194155655475814,20000,100.0,0.9790800000000001,0.2386893779039383
36819,0.18773703872207714,0.020491583831608297,0.05,5,18.606521578058278,0.0,0.03229680324426693,0.019205701438319293,20000,100.0,0.9791000000000001,0.25545734167099
36820,1.0332446689767856,0.00903385877609253,0.05,1,3.5268265892686435,0.0,0.05877897692992207,0.1656523357911649,20000,100.0,0.979115,0.2554563283920288
36821,0.7508550213319958,0.021248818064729374,0.05,3,25.567738553714374,1.0,0.0355867141947805,0.06841422770890918,20000,100.0,0.9791249999999999,0.2472174217303594
36822,1.0399390893230518,0.004137980751693249,0.05,1,1.195154775867632,0.0,0.06581971456731849,0.15154127143230356,20000,100.0,0.979135,0.23255880177021027
36823,0.8777765745490913,0.017617663368582726,0.05,2,15.150664086505923,0.0,0.0566865702009997,0.09912128532490498,20000,100.0,0.9791425,0.24563126266002655
36824,0.9971176579324535,0.012786045670509338,0.05,1,6.379744989695629,0.0,0.08443367948062858,0.18207203161375146,20000,100.0,0.9791500000000001,0.27043840289115906
36825,1.0467290438727148,0.020927337929606438,0.05,1,2.1979682974708497,0.0,0.07119948436207316,0.23143411955843704,20000,100.0,0.979155,0.24002961814403534
36826,1.0274457142864346,0.0023333365097641945,0.05,1,4.996749373956867,0.0,0.04932161278804936,0.13271815763357858,20000,100.0,0.97916,0.2699417471885681
36827,0.9262610250929062,0.01491310028359294,0.05,2,11.389552017102893,0.0,0.07482504564158765,0.0989430043360268,20000,100.0,0.9791675,0.2421283721923828
36828,-0.02672904381841379,0.01495377963874489,0.05,4,33.084922802182135,0.0,0.04931066344678049,0.050707830879135045,20000,100.0,0.9791825000000001,0.27377936989068985
36829,0.899577466161166,0.009123689184586206,0.05,3,12.464720703914484,0.0,0.037332044540059624,0.11550178274847661,20000,100.0,0.9792000000000001,0.2787659366925557
36830,1.0407056864819,0.00619880435988307,0.05,1,7.595571573858028,0.0,0.04914371152007023,0.10389291892329339,20000,100.0,0.97921,0.21274405717849731
36831,-0.5763866324472805,0.012603779988629478,0.05,7,21.617874117772992,1.0,0.026342766170252115,0.03727424964179934,20000,100.0,0.97923,0.24872272993837083
36832,1.00893269261054,0.06387291848659515,0.05,1,7.283425254294341,0.0,0.059033503240915525,0.16767853698457624,20000,100.0,0.9792500000000001,0.3011877238750458
36833,1.0347921552995178,0.013783351518213749,0.05,1,4.549658003280641,0.0,0.06722394043469081,0.18536672380881972,20000,100.0,0.979255,0.2594847083091736
36834,1.0451570222893074,0.018085604533553123,0.05,1,1.0647629985746403,0.0,0.08238259497565144,0.1946910802091081,20000,100.0,0.97926,0.23815524578094482
36835,0.9994253975335934,0.015497280284762383,0.05,1,7.44234784720955,0.0,0.06417314283344691,0.16298836022892188,20000,100.0,0.9792649999999999,0.23658299446105957
36836,1.0173039546139624,0.002261111047118902,0.05,1,9.548729259945082,0.0,0.05888378252664113,0.06901950982965299,20000,100.0,0.97927,0.2918081283569336
36837,0.8848570258741568,0.022371459907541674,0.05,3,14.813082158908834,0.0,0.024487591398572157,0.04495454478959001,20000,100.0,0.97928,0.28175776700178784
36838,-3.292209081329238,0.01508075020475579,0.05,7,19.615383572407943,1.0,0.054820149850208603,0.039546838585449544,20000,100.0,0.9793050000000001,0.26331523273672375
36839,1.0176128052589417,0.012138936668634415,0.05,2,3.700236405961487,0.0,0.053296472963446424,0.08270458305660223,20000,100.0,0.9793275,0.3179197162389755
36840,1.0167417633808946,0.004168880172073841,0.05,1,9.073920460929473,0.0,0.04265033776938942,0.11110698135766969,20000,100.0,0.979335,0.33913522958755493
36841,0.971727967664319,0.009587449409688512,0.05,3,10.770022873319625,0.0,0.03787987252219083,0.1056474260138775,20000,100.0,0.979345,0.26607243716716766
36842,1.0530912688316074,0.024552736431360245,0.05,1,2.0960412732676046,0.0,0.05512104217485236,0.12373857226117359,20000,100.0,0.979355,0.31629931926727295
36843,0.8360781375577289,0.02998923882842064,0.05,2,11.877190780841843,1.0,0.02819964619390083,0.06960416420312113,20000,100.0,0.9793624999999999,0.33300232887268066
36844,1.049232488000147,0.006860892754048109,0.05,1,6.397909848550492,0.0,0.039630188197029875,0.09664867076547269,20000,100.0,0.97937,0.302625834941864
36845,1.0261239107918079,0.008700220845639706,0.05,1,4.907497828642711,0.0,0.04380459182499456,0.11963913748699644,20000,100.0,0.979375,0.25521281361579895
36846,0.9956760288094451,0.020168088376522064,0.05,1,5.990180622628948,0.0,0.02952747072319544,0.05100997841214841,20000,100.0,0.97938,0.325114905834198
36847,0.9731386945404782,0.014363276306539774,0.05,2,12.012163900594981,0.0,0.04039110410650344,0.08201253577393425,20000,100.0,0.9793875,0.2184062972664833
36848,1.0030659353906481,0.019038740545511246,0.05,1,3.1593166423619037,0.0,0.055842114149201406,0.07189716728183583,20000,100.0,0.979395,0.2997572124004364
36849,0.9134817238495825,0.012586717493832111,0.05,2,10.860845979291714,0.0,0.04078638671394722,0.06574943265912009,20000,100.0,0.9794025,0.2696312516927719
36850,0.9181222961773339,0.012101855827495456,0.05,2,11.273911146960959,0.0,0.050245750642184964,0.11204631724456553,20000,100.0,0.9794125,0.27835220098495483
36851,0.8902337040198399,0.012393929995596409,0.05,2,12.819194534873898,0.0,0.06567058265663543,0.09582106329955384,20000,100.0,0.9794225,0.3005705177783966
36852,0.8177500440109355,0.014882289183636507,0.05,3,21.630188491655677,0.0,0.0346674812064088,0.09367486477291109,20000,100.0,0.979435,0.2474548319975535
36853,0.8722496900558868,0.008477583294734359,0.05,2,11.714361797429298,0.0,0.0429150964823987,0.0769330625849046,20000,100.0,0.9794475,0.23676130920648575
36854,0.9982386969049432,0.01355537585914135,0.05,1,1.863509569974695,0.0,0.052626385674590985,0.14256404336242776,20000,100.0,0.9794550000000001,0.29190176725387573
